,md_5,md_8,md_11,md_14,md_17,md_20,mean_imp
efforts_xsell_eff_full_affinity_cd_cooking_days_since_xsell_effort_min,0.00021585069633284215,9.113961114269721e-05,0.00015340411819584913,0.00023484881097139026,0.00031075036036321045,0.0002424357474274264,0.00020807155740556926
orders_ords_last_0_6_lob_cd_i_orig_order_value_amt_sd,0.00010646847659492383,0.0003438933747575436,0.0001052924916198145,7.840511666976457e-05,4.2938930733170515e-05,8.624800310975928e-05,0.00012720773224749607
order_items_item_last_24_24_product_type_cd_b_line_item_qty_sd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_24_24_lob_cd_2_orig_order_value_amt_sd,0.00017849830960747502,0.00029456652133413185,0.0004257630392289002,0.0005511789729106202,0.0004338729500369686,0.000338219504640297,0.00037034988295973214
efforts_xsell_eff_last_0_6_lob_cd_i_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_last_12_24_effort_type_cd_a_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_extra_eff_lob_cd_1_days_since_effort_extra_max,0.004457072229111741,0.0016595057343256328,0.001333988433930331,0.0014480313668824062,0.0012969348150092608,0.0016018827339912317,0.0019662358855417673
orders_ords_last_0_6_comm_channel_type_cd_t_orig_order_value_amt_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_12_24_product_type_cd_a_line_item_qty_min,0.0,0.0,8.61844924620876e-05,0.00012211914411808507,0.0001566069642099503,0.0001465922029976756,8.525046729796642e-05
composite_orders_ords_last_0_6_order_pay_catg_cd_a_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_6_12_trans_type_cd_cancels_trans_amt_min,0.0,9.054269698802459e-05,0.0003511242646378953,0.0003498813550801875,0.00023336953024219193,0.000293377160080521,0.00021971583450480336
efforts_prospect_eff_last_full_third_chr_final_key_cd_9_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_12_24_order_pay_catg_cd_g_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_24_24_solicited_class_cd_n_xsell_effort_id_countdist,0.0,0.000277555045369794,0.0003062729642261855,0.0003821551376479024,0.00038743901205510746,0.00039210173305556233,0.0002909206487257586
efforts_customer_eff_last_12_24_effort_type_cd_ma_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_6_12_major_categ_cd_mdht_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prospect_preliminary_pr_12_24_match_group_individual_ct_18_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_6_12_order_pay_catg_cd_g_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_24_24_major_categ_cd_mdse_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
online_regevent_reg_event_last_12_24_count,4.824491968796947e-05,0.0007079514307002453,0.00023481539132794196,0.0005813180982094316,0.0006025735694840782,0.0007392928990431409,0.0004856993847421346
order_items_item_last_0_6_major_categ_cd_coll_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_6_12_trans_amt_payment_max,0.0,0.00021907019505051334,0.0005673793789269944,0.0002942878254968905,0.00044618191839670995,0.0006730263619761942,0.00036665761330788375
orders_ords_last_24_24_comm_channel_type_cd_t_orig_order_value_amt_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_12_24_with_offer_cd_true_line_item_qty_sum,0.00011626778142553771,0.0002015579122615874,0.0003870218840741969,0.0002614640359204945,0.00046947574354632755,0.0005234568198321834,0.00032654069617672125
orders_ords_last_12_24_lob_cd_1_orig_order_value_amt_max,7.372374814307516e-05,0.0006009287312270962,0.0003499881515239756,0.0003483490976548086,0.0003249701729470114,0.00020245932039976701,0.0003167365369826223
order_items_item_last_12_24_major_categ_cd_mdst_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_extra_eff_last_full_third_chr_final_key_cd_d_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_12_24_product_type_cd_b_line_item_qty_min,0.0,0.0,7.126868542984759e-05,0.00012347502534607987,0.0001399404036164987,0.00014244299593133006,7.952118505395938e-05
efforts_xsell_eff_full_solicited_class_cd_n_days_since_xsell_effort_max,0.00040887105075017256,0.0009244166189271825,0.0015659243519308946,0.00145623021099213,0.0011766739762231904,0.0009538763130384802,0.0010809987536436751
orders_ords_last_24_24_business_src_cd_b_orig_order_value_amt_min,4.110438191072893e-05,0.0005844350074933687,0.0006148795173272552,0.0007529211526103266,0.0006523464324613733,0.0006062680090367143,0.0005419924168066279
trans_trans_last_0_6_lob_cd_9_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_6_12_with_offer_cd_true_line_item_qty_min,0.0,0.0,1.0462687207474378e-05,4.233195982742711e-05,9.248840607381093e-05,8.862894368150966e-05,3.898533279837035e-05
efforts_xsell_eff_last_12_24_affinity_cd_die_cast_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merkle_household_mv034_dog_owner,0.0,0.00019254167617972987,0.00028133904515454484,0.0004835604893311168,0.0003863099185917233,0.0005579724264321348,0.00031695392594820827
efforts_prospect_eff_last_full_third_chr_final_key_cd_2_effort_id_countdist,0.0,0.0003135212642416252,0.00037857825558845683,0.0005168683933586952,0.0005848695765236074,0.0007118613583201007,0.00041761647467208093
order_items_item_last_24_24_unit_cost_amt_sd,3.101872769066729e-05,0.0006344129675368998,0.0008366111101477023,0.000817758271745207,0.0009966438329773943,0.0010095486779823043,0.0007209989313466959
order_items_item_last_0_6_with_offer_cd_true_unit_cost_amt_sd,0.0003303455518623375,0.001178504519511411,0.0009862114309703415,0.000742869918254829,0.0006724826187746323,0.0005627175519574665,0.000745521931888503
efforts_extra_eff_last_full_second_chr_final_key_cd_u_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_12_24_orig_order_value_amt_mean,0.0007471798720202214,0.00030839747158812377,0.000797910443068192,0.0009898944669201768,0.000823387231249092,0.0007164636514084733,0.0007305388560423799
orders_ords_last_6_12_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_24_24_affinity_cd_die_cast_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_12_24_effort_type_cd_an_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_0_6_xsell_category_cd_x_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_12_24_lob_cd_2_order_no_countdist,0.0,2.360767788312647e-05,0.00019202477288054318,0.00032704399813549223,0.0002251223123951396,0.0001850781337932142,0.0001588128158479193
order_items_item_last_24_24_lob_cd_9_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_6_12_major_categ_cd_coll_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_24_24_major_categ_cd_audi_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_last_full_first_chr_final_key_cd_e_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_6_12_affinity_cd_ukn_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_24_24_trans_type_cd_refunds_trans_amt_sd,0.00022332153167110315,0.000744709846904448,0.00024999480544026496,0.00032815356690052525,0.0003060211840354894,0.00031583315295991585,0.0003613390146519578
merkle_household_ms520_ms_id_age_rank,0.00010103276370765313,0.0009395253873716935,0.0006272361548505391,0.0011997662866567412,0.0013178368669891228,0.0015484788511778982,0.0009556460517922746
efforts_xsell_eff_last_6_12_xsell_category_cd_t_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_24_24_comm_channel_type_cd_i_orig_order_value_amt_sd,0.0003172727699355452,0.000327097999110499,0.0007527928187172587,0.0010062599595287555,0.0005605315094753898,0.0007679730094106005,0.0006219880110296746
efforts_xsell_eff_last_12_24_affinity_cd_default_xsell_effort_id_countdist,0.0,0.00013514413810955072,0.00022532998404434498,0.00020564213370023808,0.0001406324706749053,0.000280742563187842,0.0001645818816194802
merkle_household_me001_datasource_flag,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merkle_individual_ms020_inferred_age_enhancement_match_record,0.0016810903913793906,0.001981243477677805,0.0022634745372627353,0.0025652881620860228,0.0029019407228519168,0.002960758909348206,0.0023922993667676792
orders_ords_last_24_24_order_pay_catg_cd_k_orig_order_value_amt_min,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_0_6_lob_cd_9_trans_amt_payment_max,0.00013568530260422366,3.683046338438638e-05,0.00012565404877105157,0.00013859246416248502,0.00016512594615596406,6.685104668963462e-05,0.0001114565452946242
customer_order_inquiry_cs_last_6_12_resolution_type_cd_mvr_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
composite_order_items_item_last_24_24_major_categ_cd_swat_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
customer_order_inquiry_cs_days_since_inquiry_min,0.0011685800925200617,0.0012595002278622189,0.0012404813807220753,0.0010043105725003121,0.0010914162055289754,0.0008348253344908869,0.0010998523022707552
composite_orders_ords_last_24_24_order_pay_catg_cd_k_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_extra_eff_last_full_first_chr_final_key_cd_k_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_12_24_major_categ_cd_ukn_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_0_6_xsell_category_cd_t_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_full_xsell_category_reason_cd_0_days_since_xsell_effort_max,0.0008919830057710417,0.0004565001151266027,0.0006564243190148828,0.0007736307698460805,0.0006650424358988158,0.0006601174632902721,0.000683949684824616
orders_ords_last_6_12_business_src_cd_b_orig_order_value_amt_sd,0.0004583270161711605,0.00033047517154802643,0.0003697018935621444,0.0002145437416170834,0.00018332071088939737,0.00014252909638965403,0.0002831496050295777
online_inbound_email_in_last_6_6_email_undel_sum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_last_12_24_effort_id_countdist,0.0,0.0001663442762181612,0.0003103029732271374,0.0005575758614273959,0.0003207022635374551,0.0004499268919616645,0.00030080871106196903
efforts_extra_eff_last_full_second_chr_final_key_cd_d_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_full_business_category_cd_a_days_since_xsell_effort_min,0.0,0.000226197575994923,0.00017815232851787647,0.00014949627425051265,0.00018022770454168745,0.00016191597220214276,0.0001493316425845237
trans_trans_last_12_24_trans_type_cd_650_trans_amt_min,0.0,0.0008592236401472205,0.000851911750274788,0.0005997684452568278,0.0007083424831436886,0.0006696800455331943,0.0006148210607259532
efforts_xsell_eff_last_24_24_lob_cd_1_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_12_24_major_categ_cd_mdst_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_extra_eff_last_full_first_chr_final_key_cd_i_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_0_6_order_pay_catg_cd_k_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_24_24_xsell_category_cd_i_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_0_6_effort_type_cd_ic_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_6_12_trans_type_cd_cancels_trans_amt_sd,0.0,0.00015117330655661565,0.00021228911890551038,0.00011058977227489066,0.00012656823523783764,0.00018902104525065635,0.0001316069130375851
efforts_extra_eff_last_full_fifth_chr_final_key_cd_9_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_24_24_order_pay_catg_cd_a_orig_order_value_amt_min,0.00022328163577252868,0.0008162819808728922,0.0005944063435525032,0.0010151301041418782,0.0009034443255668965,0.0011137516297757865,0.0007777160032804142
merkle_household_mv018_number_of_children,0.00029736085041769957,0.0008493768696814031,0.0008127223840893465,0.0008679639700537882,0.0014202058967131893,0.0015229585440524479,0.0009617647525013124
orders_ords_last_24_24_comm_channel_type_cd_i_orig_order_value_amt_mean,6.723738265561034e-05,0.00040121333138037424,0.0008959533510949878,0.0010054240818947737,0.0009783490142302683,0.0008570010511434972,0.0007008630353999186
efforts_customer_eff_last_full_fifth_chr_final_key_cd_o_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_6_12_lob_cd_2_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_0_6_order_pay_catg_cd_a_orig_order_value_amt_mean,0.000674869287735938,0.0005902602745423314,0.0008495038052309774,0.0006044983873449726,0.0005022820045930928,0.0005276597994670256,0.0006248455931523897
efforts_welcome_eff_last_full_second_chr_final_key_cd_1_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
prospect_preliminary_pr_12_24_match_group_individual_ct_12_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_0_6_major_categ_cd_spce_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_24_24_major_categ_cd_mdsd_order_no_line_item_no_countdist,0.0,8.573369526486284e-05,0.00014637582722988945,0.00037040968571723244,0.00032889308016698126,0.0001758821207839342,0.0001845490681938167
nonorders_nonords_lob_cd_9_days_since_nonords_entry_max,0.012494841966479504,0.007537486566610834,0.004731893101580853,0.0042046015892836415,0.004051684693178997,0.004009177175909695,0.006171614182173921
efforts_customer_eff_last_full_first_chr_final_key_cd_v_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_prospect_eff_last_full_first_chr_final_key_cd_r_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_12_24_trans_type_cd_650_trans_amt_max,9.348828461310912e-05,0.00034202513621210657,0.000587649134459317,0.0006462719373118526,0.0006871216655017765,0.0005840813019386524,0.000490106243339469
orders_ords_last_0_6_business_src_cd_b_orig_order_value_amt_mean,0.0005223455413940697,0.0007677484482987258,0.000931761190905689,0.0005405051071569922,0.00026552053576176535,0.00023816454497974234,0.0005443408947494974
order_items_item_last_6_12_major_categ_cd_mdsh_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_6_12_lob_cd_2_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_6_12_comm_channel_type_cd_m_orig_order_value_amt_mean,7.683667377261215e-05,0.0003680328894337851,0.00028941366897637736,0.0005355526297694752,0.0004248846793868604,0.000362354832365554,0.000342845895617444
efforts_customer_eff_last_full_fourth_chr_final_key_cd_4_effort_id_countdist,0.0,0.00034243318005612285,0.00035597540013317797,0.0004503640094757264,0.0005056434976136887,0.00060176201859991,0.00037602968431310434
efforts_prospect_eff_effort_type_cd_a_days_since_effort_max,0.00028435467720574,0.001117856031120582,0.0010141495559491856,0.0009291950341979493,0.0011151371104863592,0.0010872461309179638,0.0009246564233129634
composite_order_items_item_last_0_6_major_categ_cd_book_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_0_6_product_type_cd_b_unit_cost_amt_sd,0.0005147745518985105,0.0013889295928438373,0.0007776121115067206,0.0007925313169710173,0.000766702605213761,0.0006107747888764335,0.0008085541612183801
composite_order_items_item_last_12_24_major_categ_cd_mdsa_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_trans_type_cd_returns_days_since_trans_max,0.0006980248064263791,0.0011724451269483184,0.0008775802433553431,0.001068224454688612,0.0008361098249220837,0.0008417051760044735,0.0009156816053908683
trans_trans_last_6_12_lob_cd_9_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_24_24_lob_cd_2_orig_order_value_amt_max,0.0003089020860408685,0.00026188085478139576,0.00041307000392795857,0.0005410696510197349,0.0006193533918593311,0.00041181100835213045,0.00042601449933023656
order_items_item_last_24_24_major_categ_cd_mcol_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_extra_eff_last_full_second_chr_final_key_cd_q_effort_id_countdist,0.00017651180937603328,0.0002463527351551189,0.0004827708466109378,0.0007238478614815134,0.0008720816403956053,0.0010312473154750756,0.0005888020347490473
efforts_customer_eff_last_full_first_chr_final_key_cd_g_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_last_full_fourth_chr_final_key_cd_c_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_12_24_line_item_qty_mean,0.0,2.4015429821614193e-05,5.648604235880249e-05,4.250843970418534e-05,8.698810656415926e-05,0.0001096085044133124,5.3267753810345616e-05
order_items_item_last_0_6_product_type_cd_b_unit_cost_amt_max,0.0018204209677931188,0.0009741030738444713,0.0013771196805788754,0.0009000502981069644,0.0006621889224154901,0.0006833972779554755,0.001069546703449066
orders_ords_last_6_12_order_pay_catg_cd_k_orig_order_value_amt_mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_12_24_trans_type_cd_returns_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_0_6_major_categ_cd_vide_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_prospect_eff_last_full_second_chr_final_key_cd_5_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_12_24_effort_type_cd_ha_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_full_xsell_category_cd_d_days_since_xsell_effort_max,0.0016289796252282698,0.0019212140583512085,0.0021563528895890104,0.0014306599365442182,0.0016338557281428382,0.0016407537544793805,0.001735302665389154
orders_ords_last_12_24_order_pay_catg_cd_g_orig_order_value_amt_sd,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_24_24_trans_amt_payment_mean,0.0001113954271578166,0.0007881263721502974,0.0011409025539641801,0.0009323402053492613,0.0009601163041389632,0.0009388572822209573,0.0008119563574969127
efforts_extra_eff_effort_type_cd_xa_days_since_effort_extra_max,0.0008365808897515503,0.00016332124017002947,0.00023302059284692383,0.000696958488275476,0.0005801284589651497,0.0005347937977800581,0.0005074672446315312
efforts_xsell_eff_last_6_12_affinity_cd_cooking_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_12_24_business_src_cd_a_orig_order_value_amt_min,0.00018020044441565823,0.0005426060797385327,0.0006906816014206939,0.000865042061464893,0.0007730703125742347,0.0007075244222311283,0.0006265208203075234
prospect_preliminary_pr_0_6_match_group_individual_ct_20_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
composite_order_items_item_last_6_12_major_categ_cd_mdst_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
merkle_zip_ms539_census_cape_percentage_household_married_w_or_less_than_18,0.0009433865052950603,0.0025868598069408964,0.0028100201900182185,0.0030380977248629613,0.003684874809744043,0.003634432537583276,0.002782945262407409
prospect_preliminary_pr_24_24_match_group_individual_ct_17_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_welcome_eff_last_0_6_lob_cd_3_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_24_24_affinity_cd_default_order_no_countdist,0.0,0.00017483332788878643,0.00026778232881822064,0.0004312977718032331,0.00022940516393636336,0.00038114870277719445,0.000247411215870633
composite_orders_ords_last_24_24_order_pay_catg_cd_g_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_12_24_major_categ_cd_insp_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
online_inbound_email_in_last_3_6_email_spam_sum,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_0_6_unit_cost_amt_sd,0.0012816466764303221,0.0009607532233682134,0.0008668036639829056,0.0006646200834760944,0.0009232969277520558,0.0006380626183142266,0.0008891971988873029
trans_trans_last_12_24_lob_cd_i_trans_amt_payment_min,0.00022316598848540144,0.0006128288206318647,0.0005568783718242143,0.0004987255433113573,0.000436402611589205,0.0005493532537002795,0.00047955909825705365
order_items_item_last_0_6_lob_cd_2_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_12_24_business_src_cd_b_orig_order_value_amt_sd,8.936097773619012e-05,0.0003778548472752015,0.00047377665628632734,0.0002918848966178958,0.00033372821592144927,0.00041340220341084833,0.00033000129954131874
efforts_xsell_eff_last_6_12_affinity_cd_book_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_0_6_lob_cd_2_trans_amt_payment_min,0.0,0.0009662549212200428,0.0005057299114222303,0.0004991893392023019,0.0006099711069260409,0.0005775843814647536,0.0005264549433725616
efforts_welcome_eff_last_full_fifth_chr_final_key_cd_o_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_0_6_lob_cd_1_orig_order_value_amt_min,0.0007666620849943409,0.0006631778345085456,0.0004358319279952426,0.00030321026896457147,0.0003080915990019233,0.0003321479961414504,0.00046818695193434563
efforts_prospect_eff_days_since_effort_max,0.0033244823279030096,0.003307299948442852,0.0017294790819679174,0.0021309594375640154,0.0020361818661649776,0.0020497626778181906,0.0024296942233101603
online_outbound_email_out_days_since_outbound_mail_max,0.011047804357292069,0.005543719689318427,0.0022391001487052967,0.0021894167306308753,0.0023483678507229253,0.002024956106414383,0.004232227480513996
orders_ords_last_6_12_comm_channel_type_cd_t_orig_order_value_amt_max,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_prospect_eff_last_full_first_chr_final_key_cd_k_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
orders_ords_last_0_6_order_pay_catg_cd_d_orig_order_value_amt_max,0.0,0.0002606881860341792,0.0003901502726975092,0.0002089597100827638,0.00020668511018239583,0.0001630133002213223,0.0002049160965363617
order_items_item_last_0_6_major_categ_cd_swst_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_extra_eff_last_full_fourth_chr_final_key_cd_g_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_prospect_eff_last_full_second_chr_final_key_cd_y_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_0_6_major_categ_cd_ukn_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_24_24_product_type_cd_b_unit_cost_amt_sd,0.00013387708281354182,0.0006599900592092743,0.0004923339594516405,0.0009929802027483108,0.0008244561889561432,0.000895332734327529,0.00066649503791774
efforts_extra_eff_last_full_fourth_chr_final_key_cd_9_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_max,0.0,0.0002098241640259369,0.0005360009815350717,0.0005266345662642473,0.0002921008053823226,0.00037856878452752034,0.0003238548836225165
composite_order_items_item_last_24_24_major_categ_cd_audi_per,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_extra_eff_last_full_fourth_chr_final_key_cd_6_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_6_12_affinity_cd_ukn_xsell_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_12_24_affinity_cd_video_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_full_affinity_cd_audio_days_since_xsell_effort_max,0.00012021779225433185,0.00046019762328607225,0.0006693332910922027,0.0003663927385190513,0.0003786419617822154,0.0005003603227127409,0.0004158572882744358
efforts_customer_eff_last_full_first_chr_final_key_cd_m_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_0_6_lob_cd_9_trans_amt_payment_sum,0.0,0.00014479956822489632,0.00014708522713078324,0.00012916866151884196,7.673612910829305e-05,4.881426984703641e-05,9.11006426383085e-05
orders_ords_last_12_24_lob_cd_2_orig_order_value_amt_mean,9.985369964313529e-05,0.0003872742729721577,0.0006464692748150356,0.0006260480436717132,0.0005400152887230739,0.0005965304054699498,0.0004826984975491775
prospect_preliminary_pr_6_12_match_group_individual_ct_6_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_last_12_24_solicitation_type_cd_r_order_no_countdist,0.0,0.00012385579623983283,0.00020306339548126302,0.00012408556077037378,0.0001251063680703775,0.00013921715955883082,0.00011922138002011301
merkle_household_xb031_contributor_health_or_institutional,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_6_12_effort_type_cd_24_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_xsell_eff_full_xsell_category_cd_a_days_since_xsell_effort_min,0.0,0.0005042780122529877,0.0005702342659729744,0.00042034378979049645,0.000601078523763854,0.00042013139273395687,0.0004193443307523782
efforts_xsell_eff_last_24_24_xsell_category_reason_cd_2_order_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_6_12_with_offer_cd_true_unit_cost_amt_sd,0.0002444548861169382,0.000425590835395504,0.000741162307548606,0.0005320878071253148,0.000661971552691718,0.0005664894099938552,0.0005286261331453227
order_items_item_last_6_12_unit_cost_amt_min,0.0004367822148389615,0.0005322127531341578,0.0005182271957851769,0.0006002381401788296,0.00039409624261629633,0.0005435343601336897,0.0005041818177811854
efforts_prospect_eff_last_full_second_chr_final_key_cd_t_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans_trans_last_6_12_trans_amt_payment_mean,0.0,0.0008968597522104725,0.00045465173863641487,0.000643679815655919,0.0006961430901109298,0.0006697168937377913,0.0005601752150585878
efforts_customer_eff_last_full_third_chr_final_key_cd_r_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_full_third_chr_final_key_cd_7_effort_id_countdist,0.0002023460021051667,0.00021290094801600142,0.00034587294065129476,0.0003744550566223906,0.0006963628433426793,0.0004843808752087652,0.00038605311099104966
orders_ords_last_12_24_comm_channel_type_cd_i_orig_order_value_amt_min,0.00022000703219341374,0.0007048975046088551,0.0005843160976976081,0.0005352716867070273,0.0005325855198658635,0.0004025049702698994,0.0004965971352237778
order_items_item_last_24_24_major_categ_cd_wood_order_no_line_item_no_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_6_12_lob_cd_9_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
efforts_customer_eff_last_full_second_chr_final_key_cd_n_effort_id_countdist,0.0,0.0,0.0,0.0,0.0,0.0,0.0
order_items_item_last_24_24_product_type_cd_b_unit_cost_amt_min,0.0002787888111808154,0.001066762994342969,0.0008132282786414377,0.0009611066357121044,0.0006905856571754925,0.0006358025069810229,0.0007410458140056403
